product_id,name,description,category,subcategory,brand,price,sku,in_stock,inventory_count,rating,review_count,attributes,date_added,is_featured,is_bestseller
267,North Face Relaxed Men' W752,Million why authority join grow question section. Degree learn old. Leader degree drop their learn.,Clothing,Men's,North Face,184.8,CLO-MEN-NOR-6004,True,29,3.7,22,"{'color': 'Blue', 'weight': 17.96, 'dimensions': {'length': 25.7, 'width': 65.8, 'height': 14.9}}",2024-01-02,False,False
268,Calvin Klein Essential Men' T252,They heavy course positive base leg. Boy research news property forget character home. Quickly physical section despite know.,Clothing,Men's,Calvin Klein,61.26,CLO-MEN-CAL-8024,False,3,3.5,142,"{'color': 'Silver', 'weight': 7.73, 'dimensions': {'length': 52.0, 'width': 55.1, 'height': 16.1}}",2024-10-29,False,False
269,Calvin Klein Relaxed Men' H680,Church someone modern meeting plan mean. Why drop fly various clear.,Clothing,Men's,Calvin Klein,68.94,CLO-MEN-CAL-3650,True,55,3.7,97,"{'color': 'Green', 'weight': 7.93, 'dimensions': {'length': 90.7, 'width': 90.9, 'height': 6.5}}",2025-01-07,False,False
270,Under Armour Essential Men' R941,During last sport page animal man.,Clothing,Men's,Under Armour,57.97,CLO-MEN-UND-5069,True,10,4.7,440,"{'color': 'White', 'weight': 10.85, 'dimensions': {'length': 81.1, 'width': 25.5, 'height': 39.7}}",2025-04-17,False,False
271,Under Armour Vintage Men' Y746,Education score sometimes there power. Through baby door customer single region. Through political prove.,Clothing,Men's,Under Armour,36.38,CLO-MEN-UND-8826,True,92,3.9,328,"{'color': 'Silver', 'weight': 19.25, 'dimensions': {'length': 30.6, 'width': 87.0, 'height': 40.4}}",2025-02-04,False,False
272,Nike Vintage Women' Y980,School media meeting would system maybe data. Clear wrong process understand. Price society house already page wind challenge.,Clothing,Women's,Nike,178.77,CLO-WOM-NIK-7922,True,51,3.9,204,"{'color': 'Red', 'weight': 19.24, 'dimensions': {'length': 69.5, 'width': 7.6, 'height': 31.0}}",2024-03-03,False,False
273,Nike Casual Women' Y468,Sign learn thing collection himself alone. Production move everybody this prevent heavy foreign.,Clothing,Women's,Nike,102.34,CLO-WOM-NIK-9356,True,32,4.9,234,"{'color': 'Brown', 'weight': 9.5, 'dimensions': {'length': 60.6, 'width': 51.2, 'height': 35.0}}",2023-05-20,False,False
274,Adidas Essential Women' O396,When media born red on else check. Customer lay find miss.,Clothing,Women's,Adidas,53.49,CLO-WOM-ADI-6422,False,2,3.5,234,"{'color': 'Black', 'weight': 17.2, 'dimensions': {'length': 80.9, 'width': 25.2, 'height': 59.1}}",2024-11-19,False,False
275,Adidas Slim-fit Women' T863,Little challenge right budget performance day. Enter save back only third brother.,Clothing,Women's,Adidas,147.68,CLO-WOM-ADI-5036,False,98,3.2,184,"{'color': 'Red', 'weight': 19.47, 'dimensions': {'length': 26.5, 'width': 12.2, 'height': 44.7}}",2023-08-19,False,False
276,H&M Formal Women' G526,Life letter network back under.,Clothing,Women's,H&M,103.68,CLO-WOM-H&M-1937,True,95,3.1,253,"{'color': 'Red', 'weight': 9.11, 'dimensions': {'length': 65.8, 'width': 78.5, 'height': 97.5}}",2023-06-06,True,True
277,H&M Formal Women' Z630,Congress improve consider. You billion home heavy. Mission reason throw much how fight.,Clothing,Women's,H&M,24.1,CLO-WOM-H&M-1579,True,80,4.3,306,"{'color': 'Silver', 'weight': 17.76, 'dimensions': {'length': 97.7, 'width': 87.5, 'height': 97.5}}",2023-09-23,False,True
278,Zara Casual Women' A551,Parent help finally democratic. Hear here force serious position education. Body attention which believe.,Clothing,Women's,Zara,102.71,CLO-WOM-ZAR-4722,True,52,3.5,318,"{'color': 'Black', 'weight': 12.83, 'dimensions': {'length': 75.6, 'width': 31.1, 'height': 33.9}}",2025-03-26,False,False
279,Zara Athletic Women' X930,Rest science week business of. Another book offer fine son role. Room gas camera who none. Still down concern cut under serious natural.,Clothing,Women's,Zara,73.56,CLO-WOM-ZAR-9245,True,61,4.9,418,"{'color': 'Red', 'weight': 13.24, 'dimensions': {'length': 38.4, 'width': 95.0, 'height': 45.2}}",2024-11-05,False,False
280,Zara Casual Women' J447,Office yard involve Mr than executive five.,Clothing,Women's,Zara,136.7,CLO-WOM-ZAR-4074,True,75,4.4,202,"{'color': 'Black', 'weight': 2.22, 'dimensions': {'length': 53.9, 'width': 18.1, 'height': 73.7}}",2024-02-06,True,False
281,Levi's Essential Women' I492,Treatment top fire forget. Party street law same should star.,Clothing,Women's,Levi's,76.76,CLO-WOM-LEV-4628,False,36,4.2,414,"{'color': 'Green', 'weight': 7.36, 'dimensions': {'length': 3.0, 'width': 64.1, 'height': 42.0}}",2024-11-04,False,False
282,Levi's Athletic Women' N466,Appear land even government. Question although entire goal common civil character. Focus alone dream stay. Smile help lot agreement relationship picture black dinner.,Clothing,Women's,Levi's,44.1,CLO-WOM-LEV-3027,True,53,4.3,95,"{'color': 'White', 'weight': 2.04, 'dimensions': {'length': 6.1, 'width': 27.1, 'height': 49.1}}",2024-12-18,False,False
283,Levi's Slim-fit Women' B739,Cover TV generation good detail. American service according successful while. Lead someone reveal best notice home.,Clothing,Women's,Levi's,57.92,CLO-WOM-LEV-7531,True,73,4.7,459,"{'color': 'Gray', 'weight': 13.88, 'dimensions': {'length': 75.1, 'width': 4.4, 'height': 93.6}}",2023-06-09,False,False
284,Gap Vintage Women' W744,Watch article type technology left western prove across.,Clothing,Women's,Gap,209.72,CLO-WOM-GAP-7890,True,0,4.7,222,"{'color': 'Brown', 'weight': 4.27, 'dimensions': {'length': 94.5, 'width': 58.5, 'height': 82.2}}",2024-11-10,False,True
285,Gap Slim-fit Women' B374,Letter baby note everyone its expect book. Happy yes race.,Clothing,Women's,Gap,211.27,CLO-WOM-GAP-3605,True,5,4.0,0,"{'color': 'Blue', 'weight': 12.02, 'dimensions': {'length': 8.4, 'width': 23.1, 'height': 75.8}}",2025-05-11,False,False
286,Gap Casual Women' D186,Well customer they common. Article through site Democrat past blood magazine. Move main customer about hit.,Clothing,Women's,Gap,173.09,CLO-WOM-GAP-8222,False,42,4.2,140,"{'color': 'Silver', 'weight': 1.19, 'dimensions': {'length': 94.0, 'width': 85.5, 'height': 51.1}}",2024-10-02,True,False
287,Uniqlo Relaxed Women' W723,Force blood weight. Audience respond next including similar.,Clothing,Women's,Uniqlo,134.42,CLO-WOM-UNI-9154,False,81,4.1,136,"{'color': 'Blue', 'weight': 8.24, 'dimensions': {'length': 20.8, 'width': 84.4, 'height': 90.5}}",2024-11-11,True,False
288,Uniqlo Essential Women' X709,Meet century mission evidence challenge benefit. Must difficult often fly investment. Trip into culture another report total always throw.,Clothing,Women's,Uniqlo,61.48,CLO-WOM-UNI-1524,True,87,4.5,409,"{'color': 'Silver', 'weight': 19.43, 'dimensions': {'length': 28.7, 'width': 10.1, 'height': 21.2}}",2025-03-13,False,False
289,Uniqlo Casual Women' I352,Rich behind want bank. What total hear how off focus wrong. Agree significant later feel moment daughter key.,Clothing,Women's,Uniqlo,55.14,CLO-WOM-UNI-3303,True,8,4.4,493,"{'color': 'Gray', 'weight': 18.85, 'dimensions': {'length': 21.5, 'width': 10.7, 'height': 64.8}}",2023-05-21,False,False
290,North Face Casual Women' P410,Line answer analysis letter range energy case.,Clothing,Women's,North Face,36.54,CLO-WOM-NOR-6897,True,74,4.3,109,"{'color': 'Brown', 'weight': 3.11, 'dimensions': {'length': 37.0, 'width': 56.4, 'height': 33.9}}",2025-05-15,False,False
291,North Face Slim-fit Women' M969,Thus marriage language finally during.,Clothing,Women's,North Face,36.79,CLO-WOM-NOR-4533,True,14,3.4,177,"{'color': 'Brown', 'weight': 5.57, 'dimensions': {'length': 12.6, 'width': 86.7, 'height': 89.4}}",2024-10-26,False,False
292,Calvin Klein Essential Women' M925,Main step long beautiful nearly hospital. Five have student theory glass stage present probably. Threat kitchen record like local apply half. Consider care receive trial lead political town.,Clothing,Women's,Calvin Klein,197.76,CLO-WOM-CAL-4678,True,13,4.5,36,"{'color': 'Black', 'weight': 11.2, 'dimensions': {'length': 47.2, 'width': 11.4, 'height': 30.0}}",2025-04-29,False,False
293,Calvin Klein Formal Women' L217,Call yeah issue. Sound simply help learn maybe article good. Eight create ability win way whom campaign ball.,Clothing,Women's,Calvin Klein,143.51,CLO-WOM-CAL-1502,True,15,4.9,160,"{'color': 'White', 'weight': 5.61, 'dimensions': {'length': 11.0, 'width': 60.2, 'height': 34.9}}",2023-12-14,False,False
294,Under Armour Slim-fit Women' V875,Think current position serve. American trip close certain clear.,Clothing,Women's,Under Armour,164.19,CLO-WOM-UND-4046,False,6,4.1,33,"{'color': 'Green', 'weight': 17.76, 'dimensions': {'length': 50.0, 'width': 72.6, 'height': 12.8}}",2023-11-29,False,False
295,Under Armour Casual Women' X444,Occur situation expect result different. Where PM drug someone child. Community school officer memory tough which work.,Clothing,Women's,Under Armour,146.16,CLO-WOM-UND-9797,True,91,4.6,278,"{'color': 'Green', 'weight': 10.88, 'dimensions': {'length': 69.8, 'width': 26.3, 'height': 11.6}}",2025-04-21,False,False
296,Under Armour Essential Women' I813,Among technology brother peace campaign. Daughter every model husband bit scientist college owner. If tell environmental create business way.,Clothing,Women's,Under Armour,45.61,CLO-WOM-UND-3823,True,21,4.6,482,"{'color': 'Red', 'weight': 12.94, 'dimensions': {'length': 37.5, 'width': 92.7, 'height': 55.7}}",2025-04-18,False,False
297,Nike Relaxed Children' Q699,Call shoulder score smile behavior quickly. Or nearly bill may individual child place left. Yes join nothing trade whose I rise middle. Participant may so seven group expert member.,Clothing,Children's,Nike,204.67,CLO-CHI-NIK-8770,False,1,4.2,319,"{'color': 'Green', 'weight': 9.51, 'dimensions': {'length': 47.0, 'width': 73.7, 'height': 28.4}}",2024-06-15,False,False
298,Nike Athletic Children' N345,Itself group ready myself let summer police. Surface near again. Five majority to stock.,Clothing,Children's,Nike,108.75,CLO-CHI-NIK-1562,False,5,3.9,294,"{'color': 'White', 'weight': 2.27, 'dimensions': {'length': 23.2, 'width': 18.3, 'height': 5.9}}",2023-09-04,False,False
299,Adidas Essential Children' E890,Explain even peace. Though camera Congress factor road. Glass write us under.,Clothing,Children's,Adidas,51.42,CLO-CHI-ADI-5270,True,35,3.8,152,"{'color': 'Red', 'weight': 12.66, 'dimensions': {'length': 53.0, 'width': 79.1, 'height': 45.5}}",2023-07-20,False,False
300,Adidas Athletic Children' H422,Season heavy question note reflect tree she she. Develop sign wife poor alone writer they. Series case their how room once.,Clothing,Children's,Adidas,51.97,CLO-CHI-ADI-7909,True,71,3.8,351,"{'color': 'Black', 'weight': 7.5, 'dimensions': {'length': 73.7, 'width': 66.5, 'height': 95.5}}",2025-01-29,False,False
301,Adidas Relaxed Children' O547,Bank see direction second. Hour think western democratic.,Clothing,Children's,Adidas,173.78,CLO-CHI-ADI-5530,True,7,3.2,366,"{'color': 'White', 'weight': 16.27, 'dimensions': {'length': 39.1, 'width': 81.1, 'height': 53.3}}",2023-12-25,False,True
302,H&M Formal Children' I472,Cover place offer worry establish skill. Either back ground base.,Clothing,Children's,H&M,115.48,CLO-CHI-H&M-3254,True,96,4.8,265,"{'color': 'White', 'weight': 14.88, 'dimensions': {'length': 55.1, 'width': 11.6, 'height': 79.6}}",2023-09-15,False,False
303,H&M Athletic Children' K116,Fine enter time better. Throughout window third say listen carry soldier.,Clothing,Children's,H&M,58.44,CLO-CHI-H&M-9936,True,55,4.5,325,"{'color': 'Blue', 'weight': 3.2, 'dimensions': {'length': 12.1, 'width': 90.5, 'height': 29.0}}",2024-07-10,False,False
304,Zara Relaxed Children' O980,Nature theory threat threat kitchen. Quite follow American be know. Safe officer game box color. Act answer term person experience wife reduce majority.,Clothing,Children's,Zara,142.97,CLO-CHI-ZAR-5867,True,88,4.1,238,"{'color': 'Gray', 'weight': 13.62, 'dimensions': {'length': 48.8, 'width': 22.9, 'height': 82.1}}",2023-10-25,True,False
305,Zara Vintage Children' Q733,Behind read anything son authority call term. Detail result evening move economy case move.,Clothing,Children's,Zara,121.17,CLO-CHI-ZAR-5787,True,89,3.6,132,"{'color': 'Blue', 'weight': 10.19, 'dimensions': {'length': 18.8, 'width': 77.3, 'height': 32.6}}",2023-08-19,True,False
306,Zara Formal Children' R542,Letter because become room. Single suffer determine friend. Treatment between American various determine candidate. Special grow money weight there inside.,Clothing,Children's,Zara,17.13,CLO-CHI-ZAR-1185,True,53,4.8,444,"{'color': 'Blue', 'weight': 9.9, 'dimensions': {'length': 51.3, 'width': 39.0, 'height': 13.4}}",2024-07-01,False,True
307,Levi's Vintage Children' R414,Cold interesting hour need thought. News month fast with other.,Clothing,Children's,Levi's,22.92,CLO-CHI-LEV-6938,True,87,4.0,94,"{'color': 'Brown', 'weight': 0.87, 'dimensions': {'length': 13.4, 'width': 77.0, 'height': 11.6}}",2024-09-25,False,True
308,Levi's Vintage Children' D614,Rule weight can report especially back shoulder. Land suggest discussion window popular.,Clothing,Children's,Levi's,94.38,CLO-CHI-LEV-9328,True,9,4.6,349,"{'color': 'Green', 'weight': 3.3, 'dimensions': {'length': 79.7, 'width': 91.6, 'height': 5.9}}",2025-03-28,False,False
309,Levi's Vintage Children' N967,Me mind remember cover focus employee daughter political. Simply major over run claim college maybe. Leader believe themselves sister data send like point.,Clothing,Children's,Levi's,29.38,CLO-CHI-LEV-4972,True,99,3.6,139,"{'color': 'Red', 'weight': 15.67, 'dimensions': {'length': 94.1, 'width': 64.9, 'height': 89.0}}",2024-12-27,False,False
310,Gap Athletic Children' J804,Site might key wear party consider position. Event half individual until.,Clothing,Children's,Gap,175.19,CLO-CHI-GAP-1196,False,5,4.6,417,"{'color': 'White', 'weight': 3.87, 'dimensions': {'length': 21.0, 'width': 70.9, 'height': 60.0}}",2023-11-10,False,False
311,Gap Athletic Children' R937,Agency yes bad bag nothing history. Mr perform green year. Little while run religious case key.,Clothing,Children's,Gap,202.39,CLO-CHI-GAP-3343,True,48,4.1,422,"{'color': 'Gray', 'weight': 8.71, 'dimensions': {'length': 93.7, 'width': 33.8, 'height': 84.2}}",2024-08-02,False,False
312,Gap Vintage Children' T755,Positive eight protect different politics. Accept left majority.,Clothing,Children's,Gap,181.87,CLO-CHI-GAP-1821,True,1,3.2,52,"{'color': 'Black', 'weight': 19.49, 'dimensions': {'length': 84.2, 'width': 79.7, 'height': 34.9}}",2024-10-23,False,False
313,Uniqlo Essential Children' T542,Education network item traditional. Game safe although when.,Clothing,Children's,Uniqlo,102.56,CLO-CHI-UNI-7873,False,26,3.0,195,"{'color': 'Brown', 'weight': 18.51, 'dimensions': {'length': 64.2, 'width': 69.0, 'height': 53.3}}",2023-06-28,False,False
314,Uniqlo Essential Children' S315,Own together tonight room support various debate population. Image individual institution less feel not successful.,Clothing,Children's,Uniqlo,171.26,CLO-CHI-UNI-6005,False,81,4.7,186,"{'color': 'Red', 'weight': 2.92, 'dimensions': {'length': 68.6, 'width': 4.4, 'height': 70.2}}",2024-04-26,False,False
315,North Face Vintage Children' D301,Reason strategy sport. Total end of.,Clothing,Children's,North Face,106.35,CLO-CHI-NOR-7981,False,79,3.4,334,"{'color': 'Silver', 'weight': 13.77, 'dimensions': {'length': 99.3, 'width': 88.8, 'height': 34.2}}",2023-10-16,False,False
316,North Face Vintage Children' I163,Team court item then item recently hope. Writer range player. Also degree reality human too above.,Clothing,Children's,North Face,156.94,CLO-CHI-NOR-4319,True,76,3.4,372,"{'color': 'Gray', 'weight': 1.87, 'dimensions': {'length': 85.1, 'width': 20.2, 'height': 9.2}}",2025-01-24,False,False
317,North Face Formal Children' P396,Page those positive nice recently decade indicate late. Of window contain participant about practice.,Clothing,Children's,North Face,26.94,CLO-CHI-NOR-9260,True,6,3.5,7,"{'color': 'Green', 'weight': 7.31, 'dimensions': {'length': 79.2, 'width': 40.5, 'height': 99.7}}",2024-04-20,False,False
318,Calvin Klein Athletic Children' A995,Compare company when child hit sea. Already war fund company development environment.,Clothing,Children's,Calvin Klein,150.66,CLO-CHI-CAL-8244,True,20,3.8,187,"{'color': 'White', 'weight': 5.4, 'dimensions': {'length': 54.7, 'width': 35.0, 'height': 2.4}}",2023-09-21,False,True
319,Calvin Klein Casual Children' S263,Course gas sure room none. Respond statement peace concern science.,Clothing,Children's,Calvin Klein,105.59,CLO-CHI-CAL-9513,True,76,4.1,255,"{'color': 'Gray', 'weight': 5.26, 'dimensions': {'length': 45.9, 'width': 29.7, 'height': 80.0}}",2023-12-13,False,False
320,Under Armour Vintage Children' B511,Computer itself meet us. Bill sound poor cut treat thus. Return through bag or. Now door admit kitchen off Mrs else result.,Clothing,Children's,Under Armour,124.04,CLO-CHI-UND-7266,True,15,3.1,79,"{'color': 'Gray', 'weight': 13.98, 'dimensions': {'length': 26.0, 'width': 55.3, 'height': 30.9}}",2024-11-10,True,True
321,Under Armour Casual Children' U376,Without line tax hair service military important. Site reveal space.,Clothing,Children's,Under Armour,110.27,CLO-CHI-UND-1085,True,20,4.0,331,"{'color': 'Gray', 'weight': 13.53, 'dimensions': {'length': 73.7, 'width': 93.6, 'height': 44.7}}",2024-01-09,False,False
322,Under Armour Athletic Children' N343,Over personal new born. Especially third card such identify early water.,Clothing,Children's,Under Armour,174.86,CLO-CHI-UND-9593,True,25,3.4,289,"{'color': 'Blue', 'weight': 1.29, 'dimensions': {'length': 32.6, 'width': 58.8, 'height': 91.6}}",2025-04-12,False,False
323,Nike Relaxed Activewear T953,Deal support management civil strategy future try. Born poor size couple.,Clothing,Activewear,Nike,209.87,CLO-ACT-NIK-6233,True,26,5.0,71,"{'color': 'Gray', 'weight': 7.49, 'dimensions': {'length': 52.5, 'width': 76.6, 'height': 51.0}}",2025-01-18,False,False
324,Nike Essential Activewear L633,Size responsibility toward situation military than. Whole fund purpose. Someone any politics.,Clothing,Activewear,Nike,85.4,CLO-ACT-NIK-7230,False,77,4.5,410,"{'color': 'Brown', 'weight': 5.2, 'dimensions': {'length': 24.9, 'width': 30.1, 'height': 38.8}}",2024-09-28,True,False
325,Adidas Slim-fit Activewear K679,Compare education manage herself surface. Behind across either picture role create you.,Clothing,Activewear,Adidas,166.36,CLO-ACT-ADI-6716,True,53,3.7,37,"{'color': 'Gray', 'weight': 17.52, 'dimensions': {'length': 10.8, 'width': 22.5, 'height': 70.3}}",2025-04-29,False,False
326,Adidas Vintage Activewear N805,Debate check commercial prevent activity avoid. Lot need research.,Clothing,Activewear,Adidas,161.79,CLO-ACT-ADI-9929,True,14,4.3,334,"{'color': 'Brown', 'weight': 12.6, 'dimensions': {'length': 96.6, 'width': 23.4, 'height': 33.1}}",2024-03-01,False,False
327,Adidas Slim-fit Activewear P107,Support concern dog book focus east according.,Clothing,Activewear,Adidas,115.39,CLO-ACT-ADI-1117,True,43,3.7,412,"{'color': 'Green', 'weight': 14.71, 'dimensions': {'length': 45.3, 'width': 96.6, 'height': 72.3}}",2024-03-10,False,True
328,H&M Vintage Activewear W759,House maintain black. Something wrong church north nature like employee. Best age project kind under face.,Clothing,Activewear,H&M,115.82,CLO-ACT-H&M-6250,True,6,3.8,249,"{'color': 'White', 'weight': 16.61, 'dimensions': {'length': 90.2, 'width': 55.6, 'height': 58.4}}",2023-12-17,False,False
329,H&M Casual Activewear I316,Foreign finally TV clearly walk. Behavior hope little strategy management.,Clothing,Activewear,H&M,17.13,CLO-ACT-H&M-9875,True,90,4.6,224,"{'color': 'Gray', 'weight': 7.08, 'dimensions': {'length': 4.0, 'width': 89.7, 'height': 4.8}}",2024-12-18,False,True
330,H&M Slim-fit Activewear B842,Fall would happen federal bad case. Mention hospital its world structure health common. Development of finally no add they.,Clothing,Activewear,H&M,194.95,CLO-ACT-H&M-3083,True,96,3.3,263,"{'color': 'Brown', 'weight': 13.41, 'dimensions': {'length': 2.0, 'width': 75.6, 'height': 6.2}}",2024-02-01,False,False
331,Zara Relaxed Activewear P495,Green too character example try fear suggest.,Clothing,Activewear,Zara,192.02,CLO-ACT-ZAR-9167,True,85,3.6,356,"{'color': 'Silver', 'weight': 19.36, 'dimensions': {'length': 37.6, 'width': 62.7, 'height': 44.4}}",2023-11-17,False,False
332,Zara Slim-fit Activewear Y221,East appear outside add vote. Quickly agreement key of.,Clothing,Activewear,Zara,37.07,CLO-ACT-ZAR-9785,True,16,4.4,180,"{'color': 'White', 'weight': 0.78, 'dimensions': {'length': 77.1, 'width': 3.3, 'height': 20.1}}",2024-01-09,False,False
333,Zara Relaxed Activewear Z340,Product method answer general. Could woman challenge.,Clothing,Activewear,Zara,63.33,CLO-ACT-ZAR-5433,True,20,4.0,18,"{'color': 'Silver', 'weight': 8.76, 'dimensions': {'length': 17.5, 'width': 27.0, 'height': 97.5}}",2023-06-25,False,False
334,Levi's Formal Activewear G259,Voice interview level fly majority fish how. Let other ok recognize until bank we media.,Clothing,Activewear,Levi's,89.97,CLO-ACT-LEV-1144,True,1,3.1,200,"{'color': 'Red', 'weight': 16.75, 'dimensions': {'length': 42.8, 'width': 45.7, 'height': 69.7}}",2025-02-04,False,False
335,Levi's Athletic Activewear R970,Should recent teach front product. Difference six society. Space culture value per good learn fill.,Clothing,Activewear,Levi's,46.81,CLO-ACT-LEV-7089,False,24,3.1,173,"{'color': 'Blue', 'weight': 10.76, 'dimensions': {'length': 88.4, 'width': 71.8, 'height': 5.6}}",2023-12-12,False,True
336,Levi's Formal Activewear V190,Down leg onto. Student argue major full along onto that.,Clothing,Activewear,Levi's,129.22,CLO-ACT-LEV-9317,True,82,4.7,480,"{'color': 'White', 'weight': 17.91, 'dimensions': {'length': 73.5, 'width': 80.3, 'height': 97.2}}",2025-04-22,False,False
337,Gap Slim-fit Activewear I894,Positive film city road special. Section water clear teach not sign include.,Clothing,Activewear,Gap,132.38,CLO-ACT-GAP-3273,True,5,4.7,352,"{'color': 'Silver', 'weight': 19.5, 'dimensions': {'length': 32.0, 'width': 62.5, 'height': 77.0}}",2023-10-02,False,False
338,Gap Formal Activewear D563,Defense yet that hospital road my. Suggest fast something condition mother inside.,Clothing,Activewear,Gap,169.69,CLO-ACT-GAP-2357,True,3,4.6,25,"{'color': 'Silver', 'weight': 3.03, 'dimensions': {'length': 69.8, 'width': 77.7, 'height': 13.1}}",2024-03-24,False,False
339,Gap Formal Activewear E405,Ahead do cause participant. Daughter dream will suffer piece past physical. Until drop remember TV interest. Mind remember attack.,Clothing,Activewear,Gap,169.99,CLO-ACT-GAP-4758,True,43,3.8,91,"{'color': 'Silver', 'weight': 11.48, 'dimensions': {'length': 55.8, 'width': 14.9, 'height': 36.5}}",2024-09-07,False,False
340,Uniqlo Relaxed Activewear T139,Money message might military. Girl hair store meeting fly less pattern. Include course nor understand two.,Clothing,Activewear,Uniqlo,64.18,CLO-ACT-UNI-1279,False,97,4.9,299,"{'color': 'Silver', 'weight': 8.36, 'dimensions': {'length': 50.8, 'width': 47.8, 'height': 29.2}}",2024-12-06,False,False
341,Uniqlo Casual Activewear X538,Responsibility set their management impact mouth for. Month model throughout think.,Clothing,Activewear,Uniqlo,198.6,CLO-ACT-UNI-8435,True,86,3.5,28,"{'color': 'Silver', 'weight': 17.59, 'dimensions': {'length': 54.8, 'width': 49.0, 'height': 95.6}}",2023-07-25,False,False
342,North Face Vintage Activewear O114,Big move sign contain. Speech manager be final level sell ago none. Professor production law them town.,Clothing,Activewear,North Face,62.75,CLO-ACT-NOR-4028,True,56,3.4,101,"{'color': 'Black', 'weight': 13.79, 'dimensions': {'length': 69.8, 'width': 72.7, 'height': 27.7}}",2023-07-01,False,False
343,North Face Casual Activewear A805,Baby information only clear notice remain least. Sense few hold candidate and fear. Either computer until may figure business society management.,Clothing,Activewear,North Face,180.53,CLO-ACT-NOR-8181,False,39,4.5,171,"{'color': 'White', 'weight': 12.81, 'dimensions': {'length': 8.5, 'width': 49.6, 'height': 32.3}}",2024-11-01,False,True
344,North Face Formal Activewear Y829,Defense model film them week less. Manage something heavy power section. Economic camera member box.,Clothing,Activewear,North Face,52.98,CLO-ACT-NOR-6198,False,32,3.3,302,"{'color': 'White', 'weight': 7.96, 'dimensions': {'length': 85.7, 'width': 73.1, 'height': 80.2}}",2024-03-22,False,False
345,Calvin Klein Vintage Activewear B951,Before side hard describe point west. Expert leave must fund.,Clothing,Activewear,Calvin Klein,50.53,CLO-ACT-CAL-5837,True,88,4.3,219,"{'color': 'Black', 'weight': 15.83, 'dimensions': {'length': 26.0, 'width': 75.3, 'height': 2.5}}",2025-03-06,False,False
346,Calvin Klein Slim-fit Activewear G357,Tell than upon buy lead best source. Program happen partner common leader its drop.,Clothing,Activewear,Calvin Klein,154.46,CLO-ACT-CAL-8187,False,69,3.4,371,"{'color': 'Blue', 'weight': 8.07, 'dimensions': {'length': 75.1, 'width': 29.6, 'height': 34.1}}",2024-01-15,False,False
347,Under Armour Essential Activewear W212,Key how majority it. He prepare debate reality. Suffer season last.,Clothing,Activewear,Under Armour,126.89,CLO-ACT-UND-1393,True,46,3.9,213,"{'color': 'White', 'weight': 16.38, 'dimensions': {'length': 41.5, 'width': 8.9, 'height': 76.9}}",2025-05-05,False,False
348,Under Armour Formal Activewear X721,Them blood reflect have beautiful. Maintain money degree piece water leader and. Data perhaps tree team traditional.,Clothing,Activewear,Under Armour,108.78,CLO-ACT-UND-9655,True,45,4.5,32,"{'color': 'Red', 'weight': 14.02, 'dimensions': {'length': 88.3, 'width': 17.0, 'height': 52.4}}",2024-09-13,False,True
349,Nike Relaxed Accessorie E714,Public region member idea author. Home relationship candidate plant officer author computer. On fight election use cold four current.,Clothing,Accessories,Nike,91.02,CLO-ACC-NIK-1186,True,73,3.3,315,"{'color': 'Silver', 'weight': 15.4, 'dimensions': {'length': 87.5, 'width': 48.6, 'height': 18.7}}",2024-05-15,False,False
350,Nike Athletic Accessorie U510,Above benefit share.,Clothing,Accessories,Nike,181.48,CLO-ACC-NIK-2173,True,93,5.0,311,"{'color': 'Black', 'weight': 12.81, 'dimensions': {'length': 16.8, 'width': 67.4, 'height': 1.2}}",2024-09-20,True,False
351,Nike Casual Accessorie Y707,Blue fund for church add party. Job rich reach mind seem the. Manager peace participant kind.,Clothing,Accessories,Nike,27.61,CLO-ACC-NIK-9929,False,16,3.9,459,"{'color': 'Blue', 'weight': 19.78, 'dimensions': {'length': 40.7, 'width': 61.8, 'height': 56.7}}",2024-03-29,False,False
352,Adidas Vintage Accessorie W267,So explain each. Leg ago reflect maybe again tonight building. Much audience letter animal.,Clothing,Accessories,Adidas,42.99,CLO-ACC-ADI-6044,True,86,4.7,442,"{'color': 'Red', 'weight': 15.71, 'dimensions': {'length': 75.4, 'width': 26.0, 'height': 95.5}}",2025-01-16,True,False
353,Adidas Essential Accessorie S447,Ability call fast cultural lose. Relationship situation director certainly result your only way. Film visit occur can watch speak expert.,Clothing,Accessories,Adidas,205.41,CLO-ACC-ADI-5251,True,54,4.2,282,"{'color': 'Blue', 'weight': 2.76, 'dimensions': {'length': 68.1, 'width': 77.3, 'height': 17.5}}",2024-05-24,False,False
354,Adidas Essential Accessorie S996,Successful about official sure. Benefit whom main mind.,Clothing,Accessories,Adidas,127.82,CLO-ACC-ADI-9081,True,80,3.8,340,"{'color': 'White', 'weight': 9.61, 'dimensions': {'length': 82.6, 'width': 78.1, 'height': 18.5}}",2023-09-05,False,False
355,H&M Essential Accessorie H594,Another cup his husband because citizen range. Important everything individual door. Item special past through central source well.,Clothing,Accessories,H&M,64.06,CLO-ACC-H&M-7867,True,69,4.9,59,"{'color': 'White', 'weight': 10.95, 'dimensions': {'length': 83.7, 'width': 8.9, 'height': 24.8}}",2023-05-22,False,False
356,H&M Essential Accessorie S855,Cultural offer wait develop government eat computer. Place box per its second skill.,Clothing,Accessories,H&M,28.47,CLO-ACC-H&M-3997,False,62,3.5,491,"{'color': 'White', 'weight': 13.73, 'dimensions': {'length': 66.9, 'width': 2.9, 'height': 16.3}}",2024-12-02,False,False
