transaction_id,product,category,quantity,unit_price,discount,total,transaction_date,transaction_time,region,store_id,customer_id,payment_method,is_online
7314,Tablet,Electronics,5,583.64,0.0,2918.2,2024-10-28,23:31:52,North,36,1679,Credit Card,False
7315,Monitor,Electronics,5,171.75,0.0,858.75,2024-07-14,23:31:52,East,17,3682,Cash,False
7316,Bookshelf,Furniture,3,173.84,0.0,521.52,2024-12-17,23:31:52,West,3,4971,Credit Card,False
7317,Tablet,Electronics,3,545.99,0.06,1539.69,2025-03-01,23:31:52,North,35,1579,Credit Card,True
7318,Bookshelf,Furniture,1,135.67,0.0,135.67,2024-12-05,23:31:52,South,32,3204,Debit Card,False
7319,Monitor,Electronics,1,461.73,0.0,461.73,2024-08-25,23:31:52,East,7,1833,Credit Card,True
7320,T-shirt,Clothing,4,40.59,0.2,129.89,2024-06-03,23:31:52,West,8,2787,PayPal,False
7321,Shoes,Clothing,4,174.85,0.0,699.4,2023-10-11,00:00:00,North,43,2995,Debit Card,False
7322,Chair,Furniture,4,183.83,0.0,735.32,2023-04-06,00:00:00,South,48,1560,PayPal,True
7323,Monitor,Electronics,2,333.58,0.0,667.16,2024-11-23,23:31:52,South,4,3524,Google Pay,True
7324,Smartphone,Electronics,2,474.36,0.0,948.72,2024-10-23,23:31:52,South,38,4328,Debit Card,True
7325,Keyboard,Electronics,1,150.93,0.0,150.93,2024-05-25,23:31:52,South,40,600,PayPal,True
7326,Shoes,Clothing,4,61.15,0.07,227.48,2024-10-23,23:31:52,South,2,3483,Credit Card,True
7327,Smartphone,Electronics,5,584.2,0.13,2541.27,2024-06-01,23:31:52,North,33,4612,Cash,True
7328,Tablet,Electronics,5,750.09,0.0,3750.45,2025-01-10,23:31:52,East,7,3769,PayPal,False
7329,Smartphone,Electronics,4,1194.45,0.24,3631.13,2025-02-25,23:31:52,East,1,2662,PayPal,True
7330,Bookshelf,Furniture,1,288.38,0.03,279.73,2024-06-04,23:31:52,North,38,2478,Google Pay,True
7331,Mouse,Electronics,2,128.28,0.0,256.56,2024-10-10,23:31:52,East,11,707,Apple Pay,True
7332,Keyboard,Electronics,2,89.93,0.0,179.86,2024-09-30,23:31:52,East,3,4260,Debit Card,False
7333,Keyboard,Electronics,4,40.01,0.0,160.04,2022-03-28,00:00:00,East,43,1073,Credit Card,True
7334,Sweater,Clothing,1,101.61,0.0,101.61,2024-12-31,23:31:52,West,35,1532,Apple Pay,True
7335,Sweater,Clothing,1,50.58,0.0,50.58,2025-01-03,23:31:52,South,39,3180,Cash,False
7336,Chair,Furniture,3,214.97,0.24,490.13,2020-06-19,00:00:00,West,19,4230,Credit Card,True
7337,Laptop,Electronics,5,962.76,0.0,4813.8,2025-03-13,23:31:52,West,2,575,Credit Card,False
7338,Chair,Furniture,3,321.88,0.0,965.64,2024-12-14,23:31:52,East,33,3821,Credit Card,True
7339,T-shirt,Clothing,5,32.64,0.0,163.2,2023-12-13,00:00:00,North,16,3040,Google Pay,True
7340,Smartphone,Electronics,3,434.13,0.22,1015.86,2024-07-29,23:31:52,South,22,4065,PayPal,True
7341,Jeans,Clothing,5,95.96,0.0,479.8,2021-09-04,00:00:00,North,47,4256,Debit Card,False
7342,Toaster,Appliances,1,78.62,0.0,78.62,2024-07-24,00:00:00,West,10,1168,Apple Pay,False
7343,Blender,Appliances,5,36.12,0.0,180.6,2024-12-18,23:31:52,West,46,1622,Debit Card,True
7344,Bed Frame,Furniture,4,1354.61,0.0,5418.44,2024-11-24,23:31:52,East,24,3748,Google Pay,True
7345,Laptop,Electronics,4,2223.61,0.0,8894.44,2025-04-26,23:31:52,West,4,2873,Cash,False
7346,Shoes,Clothing,2,120.01,0.0,240.02,2022-12-26,00:00:00,East,26,1342,Google Pay,False
7347,Mouse,Electronics,2,71.0,0.0,142.0,2024-08-29,23:31:52,North,10,1040,PayPal,True
7348,Monitor,Electronics,2,325.97,0.0,651.94,2024-10-14,00:00:00,East,17,3367,Debit Card,True
7349,Laptop,Electronics,4,2162.05,0.16,7264.49,2023-01-19,00:00:00,North,46,1738,Cash,True
7350,Monitor,Electronics,3,281.5,0.0,844.5,2024-06-17,23:31:52,West,45,540,Google Pay,False
7351,Bed Frame,Furniture,5,478.09,0.0,2390.45,2021-09-24,00:00:00,North,12,360,PayPal,True
7352,Blender,Appliances,5,169.61,0.0,848.05,2024-02-07,00:00:00,West,49,3119,Google Pay,True
7353,Shoes,Clothing,4,54.07,0.0,216.28,2023-08-21,00:00:00,West,22,3121,Apple Pay,True
7354,Bookshelf,Furniture,2,233.25,0.0,466.5,2020-11-18,00:00:00,South,5,3564,Google Pay,False
7355,Shoes,Clothing,2,54.07,0.0,108.14,2024-08-20,23:31:52,South,12,4454,PayPal,True
7356,Bed Frame,Furniture,3,246.85,0.29,525.79,2024-10-11,23:31:52,North,34,2229,Credit Card,False
7357,Jacket,Clothing,5,127.44,0.0,637.2,2025-01-01,23:31:52,North,10,2880,PayPal,False
7358,Smartphone,Electronics,4,831.76,0.0,3327.04,2025-04-07,23:31:52,North,49,3741,Google Pay,False
7359,Keyboard,Electronics,1,97.77,0.0,97.77,2024-12-03,23:31:52,North,2,2355,PayPal,True
7360,Jeans,Clothing,2,37.97,0.0,75.94,2024-06-05,23:31:52,East,37,4349,Apple Pay,False
7361,Laptop,Electronics,1,1930.74,0.0,1930.74,2024-10-09,23:31:52,East,19,832,Google Pay,True
7362,Bed Frame,Furniture,3,401.32,0.19,975.21,2020-08-29,00:00:00,North,40,3253,Apple Pay,False
7363,Sweater,Clothing,2,42.38,0.0,84.76,2024-11-01,23:31:52,South,12,1257,Credit Card,False
7364,Jeans,Clothing,3,84.42,0.0,253.26,2024-12-12,23:31:52,West,20,63,Apple Pay,False
7365,Mouse,Electronics,3,94.49,0.05,269.3,2025-04-30,23:31:52,North,13,3017,Debit Card,False
7366,Bed Frame,Furniture,1,1215.4,0.0,1215.4,2024-11-17,23:31:52,West,30,3554,Cash,False
7367,Chair,Furniture,5,157.47,0.0,787.35,2025-04-21,23:31:52,West,46,532,Google Pay,True
7368,Tablet,Electronics,1,513.08,0.0,513.08,2022-05-23,00:00:00,East,43,608,Apple Pay,True
7369,Blender,Appliances,2,194.98,0.0,389.96,2021-05-08,00:00:00,North,35,2477,PayPal,False
7370,Desk,Furniture,2,389.72,0.0,779.44,2025-03-04,23:31:52,East,50,2018,PayPal,False
7371,Mouse,Electronics,2,77.58,0.0,155.16,2025-02-07,23:31:52,East,1,2921,Google Pay,True
7372,Monitor,Electronics,3,331.77,0.0,995.31,2021-11-22,00:00:00,North,40,1944,Debit Card,False
7373,Blender,Appliances,5,137.3,0.0,686.5,2020-08-27,00:00:00,South,39,1489,Credit Card,False
7374,Monitor,Electronics,3,195.15,0.13,509.34,2020-10-14,00:00:00,West,39,3356,Apple Pay,False
7375,Laptop,Electronics,5,1755.55,0.0,8777.75,2022-02-18,00:00:00,South,41,1828,Credit Card,True
7376,Coffee Maker,Appliances,3,298.19,0.0,894.57,2024-05-31,23:31:52,West,47,476,PayPal,False
7377,Toaster,Appliances,3,86.22,0.0,258.66,2024-06-30,23:31:52,East,1,3924,Google Pay,True
7378,Sofa,Furniture,4,1544.49,0.0,6177.96,2025-03-25,23:31:52,West,43,1778,Cash,True
7379,Desk,Furniture,1,346.28,0.03,335.89,2025-04-28,23:31:52,North,11,3990,Apple Pay,True
7380,Bed Frame,Furniture,5,968.56,0.0,4842.8,2023-08-31,00:00:00,West,50,3485,Google Pay,False
7381,Bed Frame,Furniture,3,905.5,0.0,2716.5,2024-11-08,23:31:52,West,45,1745,Google Pay,True
7382,Smartphone,Electronics,3,640.61,0.0,1921.83,2024-11-19,23:31:52,East,25,3958,Credit Card,False
7383,Shoes,Clothing,1,191.36,0.0,191.36,2024-09-24,23:31:52,North,11,1037,Cash,False
7384,Sweater,Clothing,2,49.95,0.07,92.91,2025-01-26,23:31:52,North,38,4468,Credit Card,False
7385,Chair,Furniture,3,312.09,0.0,936.27,2023-02-02,00:00:00,East,34,2436,Credit Card,True
7386,Toaster,Appliances,4,82.89,0.0,331.56,2021-12-10,00:00:00,North,46,2981,Apple Pay,False
7387,T-shirt,Clothing,1,38.38,0.22,29.94,2024-12-03,23:31:52,East,19,4192,Google Pay,True
7388,Headphones,Electronics,4,81.02,0.3,226.86,2021-03-06,00:00:00,East,46,3666,Apple Pay,True
7389,Jeans,Clothing,2,36.84,0.16,61.89,2025-02-14,23:31:52,East,1,2787,Credit Card,True
7390,Desk,Furniture,5,181.46,0.11,807.5,2025-01-19,23:31:52,South,28,4430,Google Pay,False
7391,Jacket,Clothing,5,110.14,0.26,407.52,2020-07-02,00:00:00,East,17,4682,PayPal,False
7392,Sweater,Clothing,1,35.04,0.0,35.04,2025-04-09,23:31:52,North,43,1238,Credit Card,True
7393,Laptop,Electronics,5,2161.21,0.0,10806.05,2024-11-19,23:31:52,West,12,2932,Apple Pay,True
7394,Laptop,Electronics,5,2404.07,0.0,12020.35,2024-06-21,23:31:52,South,26,3470,Debit Card,True
7395,Keyboard,Electronics,1,146.25,0.0,146.25,2024-10-23,23:31:52,South,35,1953,PayPal,True
7396,Tablet,Electronics,2,684.89,0.15,1164.31,2024-07-05,23:31:52,North,18,249,Cash,True
7397,Laptop,Electronics,3,1136.24,0.0,3408.72,2025-04-09,23:31:52,North,46,1467,Apple Pay,True
7398,T-shirt,Clothing,4,40.53,0.27,118.35,2025-03-18,23:31:52,North,33,4157,Apple Pay,True
7399,Laptop,Electronics,2,2018.54,0.0,4037.08,2024-08-12,23:31:52,East,21,4546,Apple Pay,False
7400,Bookshelf,Furniture,2,184.49,0.0,368.98,2024-06-22,23:31:52,North,24,4537,PayPal,True
7401,Jacket,Clothing,5,145.62,0.13,633.45,2024-12-25,23:31:52,East,14,2722,Cash,True
7402,Bookshelf,Furniture,4,92.3,0.18,302.74,2024-10-07,23:31:52,North,16,1899,Credit Card,True
7403,Bed Frame,Furniture,1,914.66,0.0,914.66,2025-04-17,23:31:52,West,38,3225,Cash,False
7404,Toaster,Appliances,3,82.45,0.0,247.35,2025-01-09,23:31:52,South,21,1961,Debit Card,False
7405,Shoes,Clothing,3,185.51,0.0,556.53,2025-01-28,23:31:52,North,2,4778,Apple Pay,False
7406,Bookshelf,Furniture,1,359.06,0.0,359.06,2025-04-02,23:31:52,North,11,3373,Google Pay,True
7407,Smartphone,Electronics,2,697.87,0.0,1395.74,2023-12-15,00:00:00,West,3,448,Debit Card,True
7408,Coffee Maker,Appliances,2,297.14,0.2,475.42,2024-04-14,00:00:00,East,15,4134,PayPal,True
7409,Coffee Maker,Appliances,1,82.25,0.0,82.25,2024-05-31,23:31:52,West,26,1257,PayPal,False
7410,Jeans,Clothing,3,85.72,0.28,185.16,2025-03-29,23:31:52,South,50,1532,Credit Card,True
7411,Bookshelf,Furniture,4,320.54,0.12,1128.3,2024-09-30,23:31:52,North,13,181,Apple Pay,True
7412,Jeans,Clothing,2,96.58,0.05,183.5,2024-08-13,23:31:52,South,21,1145,Apple Pay,False
7413,Coffee Maker,Appliances,2,221.7,0.0,443.4,2024-08-07,23:31:52,South,44,2088,PayPal,False
7414,Desk,Furniture,2,638.93,0.0,1277.86,2024-12-27,23:31:52,North,28,2746,Apple Pay,False
7415,Sofa,Furniture,5,1823.03,0.11,8112.48,2024-11-07,00:00:00,East,6,920,Credit Card,True
7416,Laptop,Electronics,2,1750.27,0.0,3500.54,2021-01-28,00:00:00,North,10,3384,PayPal,True
7417,Monitor,Electronics,1,234.28,0.19,189.77,2023-09-08,00:00:00,West,35,4565,Google Pay,True
7418,T-shirt,Clothing,2,42.05,0.0,84.1,2022-02-20,00:00:00,North,21,733,Debit Card,True
7419,Smartphone,Electronics,1,1083.4,0.0,1083.4,2023-02-20,00:00:00,West,32,2050,Apple Pay,False
7420,Blender,Appliances,1,39.91,0.0,39.91,2024-11-01,23:31:52,North,17,2652,PayPal,True
7421,Tablet,Electronics,5,558.37,0.0,2791.85,2024-09-03,23:31:52,West,1,4553,PayPal,True
7422,Jeans,Clothing,5,37.23,0.23,143.34,2024-10-11,23:31:52,South,48,4333,Cash,False
7423,Toaster,Appliances,1,90.32,0.0,90.32,2022-08-03,00:00:00,North,50,2336,PayPal,True
7424,Chair,Furniture,1,336.87,0.0,336.87,2025-03-11,23:31:52,East,7,3427,Apple Pay,True
7425,Desk,Furniture,5,409.75,0.0,2048.75,2025-04-28,23:31:52,North,27,2994,Apple Pay,True
7426,Smartphone,Electronics,4,437.33,0.23,1346.98,2023-10-01,00:00:00,East,27,4589,PayPal,True
7427,Headphones,Electronics,1,146.89,0.29,104.29,2024-06-20,00:00:00,East,38,4773,Debit Card,True
7428,Desk,Furniture,2,520.34,0.0,1040.68,2024-07-19,23:31:52,East,29,384,Google Pay,True
7429,Smartphone,Electronics,4,572.66,0.0,2290.64,2025-02-04,23:31:52,East,30,3248,Credit Card,False
7430,Headphones,Electronics,2,259.11,0.25,388.67,2024-12-01,23:31:52,South,28,4668,Apple Pay,True
7431,Chair,Furniture,1,235.97,0.0,235.97,2024-07-19,23:31:52,South,41,4869,Cash,True
7432,Headphones,Electronics,5,262.6,0.0,1313.0,2025-02-01,23:31:52,East,49,4692,PayPal,True
7433,Jeans,Clothing,3,84.41,0.0,253.23,2024-07-20,23:31:52,East,47,1860,Credit Card,True
7434,Desk,Furniture,2,609.82,0.0,1219.64,2020-07-14,00:00:00,West,12,2323,Cash,True
7435,Blender,Appliances,3,138.99,0.0,416.97,2024-11-06,23:31:52,North,11,3191,Apple Pay,False
7436,Jacket,Clothing,1,59.94,0.0,59.94,2025-04-27,23:31:52,West,43,404,Cash,True
7437,Monitor,Electronics,2,337.2,0.0,674.4,2024-07-15,23:31:52,North,23,671,Cash,True
7438,Coffee Maker,Appliances,2,261.77,0.0,523.54,2025-01-07,23:31:52,North,45,4978,Google Pay,False
7439,Jeans,Clothing,5,38.61,0.0,193.05,2024-05-28,23:31:52,East,27,2787,Credit Card,True
7440,Monitor,Electronics,5,435.76,0.07,2026.28,2025-04-12,23:31:52,East,3,2934,PayPal,True
7441,Keyboard,Electronics,3,126.02,0.0,378.06,2024-06-26,23:31:52,West,6,4002,Cash,False
7442,Jacket,Clothing,1,116.25,0.0,116.25,2025-03-23,23:31:52,West,43,3725,Debit Card,True
7443,Coffee Maker,Appliances,2,261.33,0.11,465.17,2022-04-06,00:00:00,West,42,1306,Debit Card,True
7444,Smartphone,Electronics,1,767.87,0.0,767.87,2024-10-09,23:31:52,West,37,2301,Google Pay,True
7445,Tablet,Electronics,4,702.1,0.0,2808.4,2020-05-12,00:00:00,East,48,2738,Credit Card,False
7446,Sweater,Clothing,1,62.63,0.0,62.63,2024-07-02,23:31:52,West,36,667,Apple Pay,True
7447,Jeans,Clothing,2,62.72,0.0,125.44,2021-04-11,00:00:00,West,44,3880,Credit Card,True
7448,Jeans,Clothing,2,88.88,0.0,177.76,2023-11-07,00:00:00,South,49,1845,Debit Card,True
7449,T-shirt,Clothing,2,35.29,0.0,70.58,2024-10-23,23:31:52,East,19,2826,Cash,False
7450,Headphones,Electronics,4,196.73,0.3,550.84,2024-06-27,23:31:52,South,25,2493,Apple Pay,True
7451,Blender,Appliances,1,169.2,0.0,169.2,2025-03-22,00:00:00,North,14,1549,Credit Card,False
7452,Desk,Furniture,2,428.3,0.27,625.32,2025-03-21,23:31:52,South,34,1512,Apple Pay,True
7453,Bookshelf,Furniture,4,94.01,0.0,376.04,2024-09-17,23:31:52,South,2,921,Cash,False
7454,Mouse,Electronics,3,106.07,0.0,318.21,2020-02-01,00:00:00,West,48,2740,Google Pay,False
7455,Chair,Furniture,1,419.98,0.0,419.98,2020-03-10,00:00:00,North,4,1263,Credit Card,True
7456,Coffee Maker,Appliances,1,133.76,0.26,98.98,2024-09-09,23:31:52,East,50,82,Debit Card,True
7457,Headphones,Electronics,5,214.05,0.0,1070.25,2024-09-16,23:31:52,South,1,68,Apple Pay,True
7458,Toaster,Appliances,3,71.79,0.13,187.37,2021-08-06,00:00:00,East,44,3979,Debit Card,False
7459,Chair,Furniture,1,106.9,0.13,93.0,2024-06-14,23:31:52,South,20,3512,Google Pay,True
7460,Keyboard,Electronics,1,148.02,0.0,148.02,2024-06-26,23:31:52,West,4,3588,Google Pay,True
7461,Toaster,Appliances,1,87.64,0.0,87.64,2025-04-14,23:31:52,East,8,3486,Debit Card,True
7462,Chair,Furniture,3,411.88,0.0,1235.64,2025-01-31,23:31:52,East,5,2890,Credit Card,True
7463,T-shirt,Clothing,5,27.65,0.0,138.25,2022-10-03,00:00:00,South,37,4330,Debit Card,True
7464,Sofa,Furniture,3,1720.37,0.0,5161.11,2025-04-22,00:00:00,North,46,2758,Cash,True
7465,Keyboard,Electronics,3,177.1,0.0,531.3,2025-03-10,23:31:52,North,33,1232,Google Pay,True
7466,Toaster,Appliances,3,41.7,0.0,125.1,2020-06-15,00:00:00,West,23,3417,Credit Card,False
7467,Bed Frame,Furniture,1,934.63,0.06,878.55,2024-11-29,23:31:52,South,45,1212,Google Pay,False
7468,Chair,Furniture,4,94.63,0.0,378.52,2025-03-13,23:31:52,North,20,2048,PayPal,False
7469,Chair,Furniture,5,395.75,0.0,1978.75,2024-12-27,23:31:52,North,27,2285,PayPal,True
7470,Bed Frame,Furniture,3,413.27,0.19,1004.25,2024-08-04,23:31:52,North,34,1483,Google Pay,True
7471,Jacket,Clothing,4,220.62,0.0,882.48,2024-10-06,23:31:52,East,31,477,Google Pay,True
7472,Jacket,Clothing,3,72.14,0.0,216.42,2024-07-02,00:00:00,North,11,975,PayPal,True
7473,Monitor,Electronics,2,169.74,0.13,295.35,2021-02-28,00:00:00,North,16,1472,Apple Pay,True
7474,Tablet,Electronics,4,276.3,0.0,1105.2,2024-07-08,23:31:52,South,28,2168,PayPal,False
7475,T-shirt,Clothing,4,37.59,0.19,121.79,2024-08-23,23:31:52,East,25,2486,Credit Card,True
7476,Shoes,Clothing,2,51.33,0.04,98.55,2024-07-23,23:31:52,South,21,3772,Cash,False
7477,Chair,Furniture,1,57.11,0.0,57.11,2024-08-07,23:31:52,South,28,4354,Credit Card,True
7478,T-shirt,Clothing,2,25.02,0.0,50.04,2024-09-07,23:31:52,North,31,597,Apple Pay,True
7479,Jeans,Clothing,5,86.55,0.0,432.75,2024-09-11,23:31:52,East,11,1791,Cash,False
7480,Tablet,Electronics,4,782.04,0.0,3128.16,2020-10-22,00:00:00,South,12,242,Google Pay,False
7481,Mouse,Electronics,5,126.55,0.05,601.11,2021-08-08,00:00:00,West,23,4988,Apple Pay,True
7482,Jacket,Clothing,5,285.03,0.0,1425.15,2024-08-04,23:31:52,South,24,1258,Google Pay,False
7483,Monitor,Electronics,2,694.7,0.14,1194.88,2024-08-30,23:31:52,North,14,960,Debit Card,False
7484,Keyboard,Electronics,2,84.86,0.0,169.72,2025-01-30,23:31:52,North,8,1640,Debit Card,True
7485,Blender,Appliances,1,120.84,0.05,114.8,2025-03-11,23:31:52,South,18,4647,Google Pay,False
7486,Bed Frame,Furniture,3,1281.34,0.0,3844.02,2021-07-20,00:00:00,North,1,4925,Debit Card,True
7487,Sweater,Clothing,4,82.51,0.0,330.04,2025-04-11,23:31:52,North,16,65,Apple Pay,True
7488,Sweater,Clothing,5,73.9,0.0,369.5,2024-08-31,23:31:52,West,22,4921,Credit Card,False
7489,Blender,Appliances,5,190.14,0.0,950.7,2020-05-08,00:00:00,West,39,865,Credit Card,True
7490,T-shirt,Clothing,2,42.16,0.0,84.32,2024-05-27,23:31:52,West,11,3856,PayPal,False
7491,Bookshelf,Furniture,5,147.5,0.28,531.0,2024-10-02,23:31:52,South,27,21,Debit Card,True
7492,Smartphone,Electronics,4,421.12,0.13,1465.5,2024-08-03,23:31:52,South,6,3731,Credit Card,False
7493,Sweater,Clothing,1,92.76,0.14,79.77,2024-11-02,23:31:52,South,8,1120,PayPal,False
7494,Laptop,Electronics,2,1229.69,0.0,2459.38,2024-05-26,23:31:52,West,11,2816,Apple Pay,False
7495,Coffee Maker,Appliances,2,250.19,0.0,500.38,2025-03-29,23:31:52,North,11,3474,Cash,False
7496,T-shirt,Clothing,4,25.07,0.0,100.28,2024-12-22,23:31:52,North,13,1613,Cash,False
7497,Coffee Maker,Appliances,5,108.12,0.0,540.6,2024-10-26,23:31:52,West,17,3795,Apple Pay,True
7498,Blender,Appliances,3,45.77,0.0,137.31,2022-10-01,00:00:00,North,39,143,Google Pay,True
7499,Coffee Maker,Appliances,3,212.27,0.24,483.98,2024-09-15,23:31:52,East,39,2182,Cash,False
7500,Sweater,Clothing,3,72.52,0.0,217.56,2025-04-21,00:00:00,East,29,1165,Google Pay,False
7501,Tablet,Electronics,5,569.69,0.25,2136.34,2024-07-13,23:31:52,South,38,3388,Apple Pay,False
7502,Chair,Furniture,3,77.79,0.0,233.37,2023-08-15,00:00:00,North,45,4667,Credit Card,False
7503,Sofa,Furniture,2,1582.49,0.0,3164.98,2025-03-26,23:31:52,South,34,1806,Google Pay,True
7504,Coffee Maker,Appliances,1,201.98,0.06,189.86,2022-11-14,00:00:00,East,35,2781,PayPal,True
7505,Monitor,Electronics,2,519.67,0.05,987.37,2022-11-10,00:00:00,North,9,1068,Credit Card,False
7506,Laptop,Electronics,4,1143.6,0.0,4574.4,2025-01-22,23:31:52,North,8,1751,Credit Card,False
7507,Headphones,Electronics,1,235.92,0.15,200.53,2025-03-28,00:00:00,North,43,4133,Debit Card,True
7508,Jacket,Clothing,2,236.39,0.0,472.78,2024-08-09,23:31:52,West,50,760,Apple Pay,True
7509,Coffee Maker,Appliances,2,133.71,0.27,195.22,2025-02-19,23:31:52,North,26,1843,Apple Pay,False
7510,Chair,Furniture,3,57.58,0.0,172.74,2025-03-01,23:31:52,North,47,2191,Debit Card,True
7511,Mouse,Electronics,2,143.89,0.0,287.78,2024-06-21,23:31:52,East,42,2909,Apple Pay,True
7512,Chair,Furniture,2,273.87,0.01,542.26,2024-10-03,23:31:52,West,21,3758,Cash,True
7513,Blender,Appliances,5,174.05,0.0,870.25,2022-01-12,00:00:00,West,6,2850,PayPal,True
7514,Blender,Appliances,1,113.07,0.18,92.72,2020-04-30,00:00:00,West,39,3980,Cash,True
7515,Blender,Appliances,1,156.92,0.14,134.95,2024-07-21,23:31:52,South,37,3213,PayPal,True
7516,Chair,Furniture,2,326.38,0.0,652.76,2024-12-20,23:31:52,West,28,2260,Cash,False
7517,Blender,Appliances,3,122.02,0.0,366.06,2022-01-06,00:00:00,South,27,855,Google Pay,False
7518,Jeans,Clothing,3,77.5,0.12,204.6,2024-12-29,23:31:52,South,16,911,Google Pay,True
7519,Mouse,Electronics,5,52.99,0.1,238.45,2024-11-16,23:31:52,West,15,260,Cash,True
7520,Chair,Furniture,5,132.36,0.17,549.29,2024-08-09,00:00:00,West,30,1933,Cash,False
7521,Mouse,Electronics,5,91.76,0.0,458.8,2024-11-26,23:31:52,South,33,1814,Cash,False
7522,Blender,Appliances,5,163.43,0.0,817.15,2024-07-01,23:31:52,South,39,2216,Cash,False
7523,T-shirt,Clothing,3,34.78,0.0,104.34,2024-06-28,23:31:52,South,38,4017,Cash,False
7524,Chair,Furniture,4,331.87,0.09,1208.01,2024-07-16,23:31:52,East,8,522,Apple Pay,False
7525,Shoes,Clothing,1,155.52,0.0,155.52,2024-10-11,23:31:52,West,34,4611,Apple Pay,True
7526,Laptop,Electronics,4,2142.47,0.15,7284.4,2025-03-19,23:31:52,East,20,2530,Cash,True
7527,T-shirt,Clothing,4,15.16,0.0,60.64,2021-09-02,00:00:00,East,35,647,PayPal,True
7528,Coffee Maker,Appliances,3,102.68,0.0,308.04,2024-10-05,23:31:52,North,29,508,Credit Card,True
7529,Mouse,Electronics,1,98.11,0.0,98.11,2022-08-20,00:00:00,South,35,1824,Credit Card,True
7530,Keyboard,Electronics,5,28.37,0.0,141.85,2024-06-24,23:31:52,West,16,2073,Credit Card,True
7531,Mouse,Electronics,1,87.89,0.0,87.89,2022-04-30,00:00:00,East,42,4874,Debit Card,True
7532,Chair,Furniture,5,218.78,0.0,1093.9,2025-03-01,23:31:52,West,46,3471,Cash,False
7533,Smartphone,Electronics,3,442.04,0.17,1100.68,2024-11-30,23:31:52,West,31,111,PayPal,True
7534,Keyboard,Electronics,3,135.66,0.0,406.98,2025-03-24,23:31:52,West,26,588,PayPal,True
7535,Smartphone,Electronics,1,994.03,0.01,984.09,2020-10-20,00:00:00,East,27,1108,PayPal,False
7536,Bookshelf,Furniture,5,119.22,0.18,488.8,2025-03-25,23:31:52,West,30,2288,Debit Card,True
7537,Desk,Furniture,1,432.12,0.0,432.12,2025-02-02,23:31:52,West,3,1337,PayPal,True
7538,Jeans,Clothing,3,83.19,0.0,249.57,2025-05-14,23:31:52,North,34,2673,Credit Card,True
7539,Mouse,Electronics,2,16.27,0.0,32.54,2024-07-02,23:31:52,West,45,4100,Credit Card,True
7540,Smartphone,Electronics,2,441.0,0.0,882.0,2024-11-05,23:31:52,West,50,1962,Credit Card,True
7541,Chair,Furniture,4,249.69,0.0,998.76,2024-08-15,23:31:52,East,19,335,Cash,True
7542,Mouse,Electronics,2,28.62,0.0,57.24,2024-11-07,23:31:52,West,38,3859,Google Pay,True
7543,Jacket,Clothing,3,153.86,0.23,355.42,2021-03-09,00:00:00,North,22,615,Google Pay,True
7544,Monitor,Electronics,4,511.71,0.0,2046.84,2020-07-18,00:00:00,South,45,1665,Apple Pay,False
7545,Keyboard,Electronics,5,61.72,0.0,308.6,2022-07-08,00:00:00,West,14,2294,Google Pay,True
7546,Sofa,Furniture,1,537.98,0.0,537.98,2024-10-25,23:31:52,East,2,1337,Debit Card,True
7547,Tablet,Electronics,1,291.06,0.0,291.06,2025-05-13,23:31:52,East,33,2578,PayPal,True
7548,Laptop,Electronics,5,1011.47,0.0,5057.35,2023-03-30,00:00:00,North,6,4696,Apple Pay,False
7549,Headphones,Electronics,4,140.84,0.0,563.36,2024-12-12,23:31:52,North,2,3118,Debit Card,False
7550,Desk,Furniture,5,777.3,0.0,3886.5,2023-03-17,00:00:00,West,29,2521,Cash,True
7551,Monitor,Electronics,3,517.11,0.0,1551.33,2024-07-24,23:31:52,North,26,1308,Debit Card,True
7552,T-shirt,Clothing,4,44.98,0.0,179.92,2024-03-11,00:00:00,North,33,1351,PayPal,True
7553,T-shirt,Clothing,2,39.96,0.0,79.92,2020-05-23,00:00:00,East,31,3231,Credit Card,True
7554,Bed Frame,Furniture,4,1285.28,0.0,5141.12,2025-02-22,23:31:52,East,44,1028,Cash,True
7555,Mouse,Electronics,5,11.53,0.0,57.65,2024-08-09,23:31:52,North,23,4102,Credit Card,True
7556,Coffee Maker,Appliances,4,225.42,0.01,892.66,2023-12-24,00:00:00,South,46,4383,Google Pay,True
7557,Jeans,Clothing,4,35.62,0.29,101.16,2025-05-05,00:00:00,South,36,1504,Cash,True
7558,Bookshelf,Furniture,5,211.31,0.0,1056.55,2025-05-05,23:31:52,North,7,1912,Google Pay,True
7559,T-shirt,Clothing,3,36.81,0.21,87.24,2024-07-31,00:00:00,East,28,2965,Apple Pay,True
7560,Coffee Maker,Appliances,5,159.89,0.0,799.45,2022-09-22,00:00:00,West,3,743,Apple Pay,True
7561,Keyboard,Electronics,3,91.23,0.0,273.69,2025-03-30,23:31:52,South,39,1641,Credit Card,True
7562,Bed Frame,Furniture,5,635.27,0.04,3049.3,2024-06-16,23:31:52,West,12,2797,Google Pay,False
7563,Coffee Maker,Appliances,2,48.88,0.12,86.03,2020-06-06,00:00:00,South,38,2052,Google Pay,False
7564,T-shirt,Clothing,5,44.97,0.0,224.85,2024-06-07,23:31:52,North,39,2852,Cash,True
7565,Shoes,Clothing,5,101.36,0.0,506.8,2024-08-05,23:31:52,North,37,1263,Debit Card,False
